Fecha,Día,Comp,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posc,Mín,Gls.,Ass,TP,TPint,Dis,DaP,TA,TR,Fls,FR,PA,Pcz,TklG,Int,GC,Penal ejecutado,Penal concedido,Informe del partido,jugador_id,Toques,Tkl,Bloqueos,xG,npxG,xAG,ACT,ACG,Cmp,Int.,% Cmp,PrgP,Transportes,PrgC,Att,Succ,Gls_90,Año,Mes,DiaSemana,resultado_tipo,goles_favor,goles_contra,victoria_penales,derrota_penales,resultado_numerico,diferencia_goles,Rendimiento,Rendimiento_normalizado,cluster
2024-11-23,Sáb,Serie A,Semana 13 de partido,Visitante,V 3–1,Atalanta,Parma,No,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,25.0,0.0,2.0,0.0,0.0,0.2,1.0,1.0,17.0,21.0,81.0,0.0,14.0,2.0,3.0,2.0,0.0,2024.0,11.0,5.0,V,3.0,1.0,0,0,1.0,2.0,2.1,0.0317700453857791,1.0
2024-11-26,Mar,Champions Lg,Fase de liga,Visitante,V 6–1,it Atalanta,ch Young Boys,Sí,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,60.0,4.0,0.0,0.1,0.1,0.2,2.0,0.0,36.0,45.0,80.0,6.0,39.0,4.0,5.0,4.0,0.0,2024.0,11.0,1.0,V,6.0,1.0,0,0,1.0,5.0,4.800000000000001,0.0726172465960665,2.0
2024-12-02,Lun,Serie A,Semana 14 de partido,Visitante,V 2–0,Atalanta,Roma,No,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",37.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,20.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,16.0,17.0,94.1,0.0,13.0,0.0,1.0,0.0,0.0,2024.0,12.0,0.0,V,2.0,0.0,0,0,1.0,2.0,2.0,0.0302571860816944,1.0
2024-12-22,Dom,Serie A,Semana 17 de partido,Local,V 3–2,Atalanta,Empoli,No,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,100.0,0.0,8.0,1.0,2.0,2.0,0.0,2024.0,12.0,6.0,V,3.0,2.0,0,0,1.0,1.0,0.8,0.0121028744326777,1.0
2024-12-28,Sáb,Serie A,Semana 18 de partido,Visitante,E 1–1,Atalanta,Lazio,No,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",45.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,40.0,1.0,0.0,0.3,0.3,0.2,2.0,0.0,24.0,35.0,68.6,4.0,34.0,3.0,2.0,1.0,0.0,2024.0,12.0,5.0,E,1.0,1.0,0,0,0.0,0.0,3.2,0.048411497730711,2.0
2025-01-21,Mar,Champions Lg,Fase de liga,Local,V 5–0,it Atalanta,at Sturm Graz,No,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,57.0,1.0,0.0,0.0,0.0,1.2,6.0,4.0,46.0,51.0,90.2,6.0,44.0,2.0,6.0,5.0,0.0,2025.0,1.0,1.0,V,5.0,0.0,0,0,1.0,5.0,6.200000000000001,0.0937972768532526,2.0
2025-01-25,Sáb,Serie A,Semana 22 de partido,Visitante,V 2–1,Atalanta,Como,Sí,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,53.0,0.0,3.0,0.0,0.0,0.1,1.0,0.0,32.0,44.0,72.7,5.0,32.0,0.0,3.0,0.0,0.0,2025.0,1.0,5.0,V,2.0,1.0,0,0,1.0,1.0,4.2,0.0635400907715582,0.0
2025-01-29,Mié,Champions Lg,Fase de liga,Visitante,E 2–2,it Atalanta,es Barcelona,No,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,10.0,1.0,1.0,0.0,0.0,0.4,2.0,1.0,5.0,5.0,100.0,0.0,3.0,1.0,0.0,0.0,0.0,2025.0,1.0,2.0,E,2.0,2.0,0,0,0.0,0.0,0.5,0.0075642965204236,1.0
2025-02-01,Sáb,Serie A,Semana 23 de partido,Local,E 1–1,Atalanta,Torino,No,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",34.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,34.0,1.0,1.0,0.1,0.1,0.2,2.0,0.0,20.0,25.0,80.0,2.0,19.0,4.0,2.0,2.0,0.0,2025.0,2.0,5.0,E,1.0,1.0,0,0,0.0,0.0,2.4,0.0363086232980332,2.0
2025-02-04,Mar,Coppa Italia,Cuartos de final,Local,D 0–1,Atalanta,Bologna,No,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,27.0,81.0,2.0,20.0,1.0,1.0,1.0,0.0,2025.0,2.0,1.0,D,0.0,1.0,0,0,-1.0,-1.0,2.5,0.037821482602118,1.0
2025-02-08,Sáb,Serie A,Semana 24 de partido,Visitante,V 5–0,Atalanta,Hellas Verona,Sí,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,78.0,2.0,0.0,0.0,0.0,0.1,5.0,0.0,62.0,73.0,84.9,4.0,50.0,2.0,6.0,4.0,0.0,2025.0,2.0,5.0,V,5.0,0.0,0,0,1.0,5.0,7.0,0.1059001512859304,2.0
2025-02-12,Mié,Champions Lg,Playoffs de la fase eliminatoria,Visitante,D 1–2,it Atalanta,be Club Brugge,No,"AM,WB,CB,WB,WB,AM,FW,AM,WB,RW",28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,juan cuadrado,21.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,16.0,18.0,88.9,2.0,11.0,3.0,0.0,0.0,0.0,2025.0,2.0,2.0,D,1.0,2.0,0,0,-1.0,-1.0,2.0,0.0302571860816944,1.0
